person_id,FullDateUSA,min_reg_id,total_platelet_donations
53141797,07/27/2018,108602892,1
53125605,07/27/2018,108602993,1
53406305,07/27/2018,108603472,1
53419311,07/27/2018,108602872,1
53456095,07/27/2018,108603023,1
52980321,07/27/2018,108603231,1
52454885,07/27/2018,108603401,1
52475689,07/27/2018,108602760,1
52426289,07/27/2018,108602792,1
52591141,07/27/2018,108602799,1
51763705,07/27/2018,108603257,1
51828716,07/27/2018,108602762,1
1252730,07/27/2018,108604873,1
936279,07/27/2018,108603119,1
1028165,07/27/2018,108605832,1
1584122,07/27/2018,108603699,1
54431594,07/27/2018,108603145,1
54433332,07/27/2018,108605830,1
54248503,07/27/2018,108604047,1
54369210,07/27/2018,108603197,1
53867675,07/27/2018,108602730,1
52902147,07/27/2018,108603830,1
52900516,07/27/2018,108603144,1
52103005,07/27/2018,108603040,1
52734912,07/27/2018,108603454,1
52224207,07/27/2018,108602945,1
52306683,07/27/2018,108603104,1
52027808,07/27/2018,108602826,1
51919678,07/27/2018,108602787,1
51841616,07/27/2018,108603052,1
51735367,07/27/2018,108603161,1
51709093,07/27/2018,108602768,1
1887784,07/27/2018,108602858,1
50130835,07/27/2018,108603244,1
1329193,07/27/2018,108602869,1
2383242,07/27/2018,108604877,1
311639,07/27/2018,108603192,1
54102241,07/27/2018,108602914,1
53681953,07/27/2018,108603019,1
53657153,07/27/2018,108603030,1
53591575,07/27/2018,108603329,1
53049369,07/27/2018,108603004,1
53307292,07/27/2018,108602828,1
52973328,07/27/2018,108602969,1
52466957,07/27/2018,108602846,1
51889407,07/27/2018,108602758,1
51995816,07/27/2018,108603334,1
52139241,07/27/2018,108602998,1
51859476,07/27/2018,108603288,1
51841191,07/27/2018,108603172,1
50966143,07/27/2018,108602763,1
290219,07/27/2018,108603525,1
54214067,07/27/2018,108603155,1
54119575,07/27/2018,108603239,1
54120127,07/27/2018,108602915,1
54032069,07/27/2018,108603517,1
53145521,07/27/2018,108603096,1
53022667,07/27/2018,108602724,1
52983150,07/27/2018,108602893,1
52835932,07/27/2018,108602870,1
52191959,07/27/2018,108602854,1
52882040,07/27/2018,108603043,1
52891384,07/27/2018,108602813,1
51951492,07/27/2018,108603065,1
52040311,07/27/2018,108603003,1
52041481,07/27/2018,108603014,1
51805381,07/27/2018,108603253,1
51821795,07/27/2018,108603093,1
237227,07/27/2018,108604878,1
50093882,07/27/2018,108603584,1
50213655,07/28/2018,108606234,1
2349049,07/28/2018,108605973,1
51229980,07/28/2018,108606519,1
51272889,07/28/2018,108609847,1
51348354,07/28/2018,108606201,1
51559541,07/28/2018,108606584,1
50942960,07/28/2018,108606157,1
1406124,07/28/2018,108606386,1
1607390,07/28/2018,108606135,1
337794,07/28/2018,108606005,1
341052,07/28/2018,108606264,1
411898,07/28/2018,108606589,1
447980,07/28/2018,108606576,1
529129,07/28/2018,108609014,1
51803168,07/28/2018,108606486,1
55071925,07/09/2018,108554391,1
55071950,07/09/2018,108554468,1
55071952,07/09/2018,108554472,1
54977317,07/09/2018,108554389,1
53163609,07/09/2018,108552161,2
53281715,07/09/2018,108552808,3
53406341,07/09/2018,108551639,1
53624270,07/09/2018,108551813,2
53519199,07/09/2018,108553298,2
53562619,07/09/2018,108551473,3
53432527,07/09/2018,108551605,1
53903137,07/09/2018,108554474,1
53681027,07/09/2018,108552784,2
53705378,07/09/2018,108552138,1
53764138,07/09/2018,108551742,2
54056922,07/09/2018,108554425,1
54088277,07/09/2018,108552970,2
54157484,07/09/2018,108551706,1
54202657,07/09/2018,108551712,2
54214136,07/09/2018,108552036,1
54225971,07/09/2018,108551360,2
54093306,07/09/2018,108551422,1
54519625,07/09/2018,108552104,1
54741550,07/09/2018,108551958,1
54719571,07/09/2018,108551774,1
54566504,07/09/2018,108551964,1
55060743,07/09/2018,108551555,3
55071503,07/09/2018,108552891,1
55071504,07/09/2018,108552892,1
54864689,07/09/2018,108551476,1
54470758,07/09/2018,108551711,1
54846719,07/09/2018,108551855,1
54837061,07/14/2018,108565813,2
54967569,07/14/2018,108569097,1
55017541,07/14/2018,108565911,1
55007979,07/14/2018,108565500,1
54755670,07/14/2018,108569051,1
54396673,07/14/2018,108565469,2
54411493,07/14/2018,108565528,2
54363949,07/14/2018,108569039,1
54151918,07/14/2018,108568991,1
54200466,07/14/2018,108569096,1
54201989,07/14/2018,108569101,1
54133517,07/14/2018,108569043,2
54054048,07/14/2018,108565780,2
53922939,07/14/2018,108565552,1
53976118,07/14/2018,108565377,1
53814895,07/14/2018,108567265,1
53915552,07/14/2018,108565538,1
53444510,07/14/2018,108565624,2
53430037,07/14/2018,108565476,2
53680859,07/14/2018,108565318,2
53229120,07/14/2018,108565474,2
53231697,07/14/2018,108565399,1
54928315,07/14/2018,108569078,1
55076121,07/14/2018,108568742,1
55076189,07/14/2018,108568992,1
55076194,07/14/2018,108569041,1
54478717,07/14/2018,108569109,1
54490994,07/14/2018,108569054,1
54631376,07/14/2018,108569083,1
54918012,07/14/2018,108565912,1
54404011,07/14/2018,108569110,1
54420723,07/14/2018,108565487,2
54101083,07/14/2018,108569093,2
54105468,07/14/2018,108568995,1
54255303,07/14/2018,108569053,1
54197845,07/14/2018,108569103,1
54158346,07/14/2018,108568998,1
54022224,07/14/2018,108565595,1
53992051,07/14/2018,108569085,1
53731771,07/14/2018,108565441,1
53676762,07/14/2018,108565374,2
53561928,07/14/2018,108569074,1
55076220,07/14/2018,108569076,1
53221571,07/14/2018,108565387,2
55029617,07/14/2018,108565819,1
53183315,07/14/2018,108565353,2
53278504,07/14/2018,108565325,2
54262958,07/14/2018,108569055,2
54317767,07/14/2018,108569128,1
54166242,07/14/2018,108569004,1
54238124,07/14/2018,108565572,2
54789018,07/14/2018,108565524,1
54408894,07/14/2018,108565363,1
54412543,07/14/2018,108565660,1
54092992,07/14/2018,108569092,1
54120391,07/14/2018,108569050,1
54043590,07/14/2018,108569088,1
54052957,07/14/2018,108565389,2
53968050,07/14/2018,108565413,1
53633627,07/14/2018,108569087,1
53807460,07/14/2018,108565402,1
53725986,07/14/2018,108565461,2
54880807,07/14/2018,108565267,1
53607503,07/14/2018,108567263,1
53434629,07/14/2018,108565460,2
54831221,07/14/2018,108565471,1
55076190,07/14/2018,108568993,1
55076193,07/14/2018,108569038,1
55076208,07/14/2018,108569094,1
55076209,07/14/2018,108569095,1
55076224,07/14/2018,108569086,1
55076258,07/14/2018,108569127,1
55076259,07/14/2018,108569149,1
54139209,07/14/2018,108568997,1
54334459,07/14/2018,108569098,2
54757737,07/14/2018,108569047,1
54755361,07/14/2018,108565427,2
55006383,07/14/2018,108565359,1
54240819,07/14/2018,108569104,1
54243274,07/14/2018,108565566,1
54207795,07/14/2018,108569099,2
54159797,07/14/2018,108569042,2
54099247,07/14/2018,108569046,1
54087868,07/14/2018,108569044,1
53904629,07/14/2018,108565823,2
53668933,07/14/2018,108565394,1
53469104,07/14/2018,108565356,2
53373156,07/14/2018,108565445,1
53280322,07/14/2018,108565406,2
53154340,07/14/2018,108565452,2
53093188,07/14/2018,108565350,1
53300129,07/14/2018,108565577,2
53155806,07/14/2018,108565352,3
53101769,07/14/2018,108565322,2
53123527,07/14/2018,108565626,1
53132010,07/14/2018,108565515,2
52979426,07/14/2018,108565629,2
53023614,07/14/2018,108565317,2
53026438,07/14/2018,108565366,2
52902253,07/14/2018,108565498,1
52913912,07/14/2018,108565679,2
52934818,07/14/2018,108565360,1
52955835,07/14/2018,108565574,1
52781155,07/14/2018,108565556,1
52623827,07/14/2018,108565671,1
52199920,07/14/2018,108565266,2
52396178,07/14/2018,108565481,2
52586314,07/14/2018,108565369,1
50188301,07/14/2018,108565592,2
51931970,07/14/2018,108565327,1
51847547,07/14/2018,108565740,2
51858168,07/14/2018,108565522,1
51859538,07/14/2018,108565482,1
51969163,07/14/2018,108565378,2
51984057,07/14/2018,108565699,1
51825748,07/14/2018,108565391,2
51700736,07/14/2018,108565554,2
51241244,07/14/2018,108565499,1
51328684,07/14/2018,108565323,2
1489509,07/14/2018,108568996,1
50241831,07/14/2018,108565376,1
527323,07/14/2018,108565321,2
1696436,07/14/2018,108567264,1
1036583,07/14/2018,108565361,1
1097785,07/14/2018,108565536,2
53166737,07/14/2018,108565571,1
52964367,07/14/2018,108565383,1
52966416,07/14/2018,108565320,2
53113007,07/14/2018,108565384,2
53005270,07/14/2018,108565793,1
53062219,07/14/2018,108565355,2
52633136,07/14/2018,108565569,2
52430980,07/14/2018,108565395,1
52381746,07/14/2018,108565390,2
52353668,07/14/2018,108565412,1
52365000,07/14/2018,108565484,1
52369610,07/14/2018,108565398,2
52004594,07/14/2018,108565817,1
53847479,07/04/2018,108536975,1
53856660,07/04/2018,108537297,2
55001237,07/04/2018,108539588,1
55068219,07/04/2018,108539519,1
55068254,07/04/2018,108539590,1
54903834,07/04/2018,108537194,3
54648117,07/04/2018,108536681,4
54430173,07/04/2018,108536759,2
54310040,07/04/2018,108536741,1
54344672,07/04/2018,108537089,1
54141229,07/04/2018,108536858,2
54091876,07/04/2018,108536941,2
54100601,07/04/2018,108536857,3
54102876,07/04/2018,108536943,2
54104327,07/04/2018,108536937,1
53672060,07/04/2018,108536926,1
53719341,07/04/2018,108536863,2
53843412,07/04/2018,108537288,2
53484947,07/04/2018,108536990,1
53574517,07/04/2018,108536796,3
53597750,07/04/2018,108537078,1
53618206,07/04/2018,108536815,1
53298302,07/04/2018,108536980,4
53118561,07/04/2018,108536809,2
53135191,07/04/2018,108536928,2
52980438,07/04/2018,108536883,2
52965833,07/04/2018,108537120,2
52968107,07/04/2018,108536866,1
52949306,07/04/2018,108536773,2
52878827,07/04/2018,108536916,2
52883491,07/04/2018,108537181,1
52933076,07/04/2018,108536800,2
52862985,07/04/2018,108536739,2
53108392,07/04/2018,108537002,3
53109325,07/04/2018,108536740,3
53120105,07/04/2018,108536854,3
53340913,07/04/2018,108536838,2
53314221,07/04/2018,108537084,2
53633779,07/04/2018,108537231,2
53637358,07/04/2018,108537114,1
53733789,07/04/2018,108536799,2
53363842,07/04/2018,108537009,1
53022338,07/04/2018,108536847,3
52698937,07/04/2018,108536864,1
52051058,07/04/2018,108536768,1
52107613,07/04/2018,108536853,2
52387732,07/04/2018,108537121,2
51837272,07/04/2018,108536940,2
51105049,07/04/2018,108536774,2
51195113,07/04/2018,108537085,1
51295105,07/04/2018,108536753,1
2313304,07/04/2018,108537189,1
50710434,07/04/2018,108536771,1
2205527,07/04/2018,108536743,2
1119416,07/04/2018,108537145,1
1159377,07/04/2018,108536875,1
53392054,07/04/2018,108537083,1
53430260,07/04/2018,108536925,2
210811,07/04/2018,108536766,1
53205128,07/04/2018,108536789,2
53171132,07/04/2018,108536742,1
52946343,07/04/2018,108536992,1
52964107,07/04/2018,108537164,2
52966538,07/04/2018,108536782,1
52982030,07/04/2018,108537038,2
52889771,07/04/2018,108537137,2
52900340,07/04/2018,108537243,2
52904236,07/04/2018,108537183,2
52910972,07/04/2018,108537022,1
52656354,07/04/2018,108537147,3
52669424,07/04/2018,108539516,1
52577238,07/04/2018,108537127,2
52634003,07/04/2018,108536855,1
52477925,07/04/2018,108536915,3
52215607,07/04/2018,108536830,1
52279665,07/04/2018,108536919,2
51902020,07/04/2018,108537054,1
51928696,07/04/2018,108536848,1
51903996,07/04/2018,108536924,1
51914029,07/04/2018,108536778,3
51829231,07/04/2018,108536986,2
51717473,07/04/2018,108537135,3
51225743,07/04/2018,108536874,2
2425155,07/04/2018,108536873,1
1791821,07/04/2018,108536816,4
856773,07/04/2018,108537220,4
764373,07/04/2018,108537133,1
53146924,07/04/2018,108537043,2
640133,07/04/2018,108536824,1
53070843,07/04/2018,108537258,1
53040686,07/04/2018,108536814,2
53017436,07/04/2018,108536849,2
52982097,07/04/2018,108536795,2
52944268,07/04/2018,108536772,1
52965780,07/04/2018,108537154,3
52750354,07/04/2018,108536777,1
52616872,07/04/2018,108536680,2
52626673,07/04/2018,108536736,2
52666619,07/04/2018,108537187,3
52604747,07/04/2018,108539518,1
52191031,07/04/2018,108539522,1
52220981,07/04/2018,108536960,2
52065494,07/04/2018,108536976,2
51954790,07/04/2018,108536969,1
51879032,07/04/2018,108536735,2
51867334,07/04/2018,108536733,2
51854766,07/04/2018,108536780,2
51837252,07/04/2018,108536749,1
51775357,07/04/2018,108536911,1
51736526,07/04/2018,108536888,2
51740865,07/04/2018,108536952,2
51710372,07/04/2018,108536968,3
51728145,07/04/2018,108536882,2
50437916,07/04/2018,108537113,1
51314413,07/04/2018,108536996,1
50949595,07/04/2018,108537131,1
50594080,07/04/2018,108536730,3
51106039,07/04/2018,108537092,2
2309070,07/04/2018,108539520,1
2255540,07/04/2018,108537155,2
1817974,07/04/2018,108536767,1
53112375,07/04/2018,108536948,3
53079769,07/04/2018,108537067,1
53085085,07/04/2018,108537041,1
52981417,07/04/2018,108537001,2
52987970,07/04/2018,108536895,2
53038225,07/04/2018,108537277,2
52948796,07/04/2018,108536822,3
52901681,07/04/2018,108537200,1
52935156,07/04/2018,108537035,1
52935206,07/04/2018,108536850,1
52935508,07/04/2018,108536973,1
52939070,07/04/2018,108536790,2
52939454,07/04/2018,108537042,3
52944114,07/04/2018,108537066,2
52740608,07/04/2018,108537019,2
52632646,07/04/2018,108537211,1
52774468,07/04/2018,108536987,1
52888664,07/04/2018,108536923,3
52892038,07/04/2018,108536856,1
52187107,07/04/2018,108536988,1
51970847,07/04/2018,108537188,3
51938257,07/04/2018,108537178,1
51938610,07/04/2018,108536818,2
51942770,07/04/2018,108536958,1
52035676,07/04/2018,108537004,1
51915280,07/04/2018,108536744,4
51917936,07/04/2018,108536745,2
51836279,07/04/2018,108536851,1
51840741,07/04/2018,108536935,1
51848546,07/04/2018,108536758,2
51769027,07/04/2018,108536898,2
51769362,07/04/2018,108536738,3
51715649,07/04/2018,108536682,3
51440629,07/04/2018,108536890,2
2171041,07/04/2018,108537024,1
50465324,07/04/2018,108537008,1
51019358,07/04/2018,108536784,2
51021846,07/04/2018,108536732,2
50773786,07/04/2018,108539592,1
50876716,07/04/2018,108536840,3
131883,07/04/2018,108536900,1
958768,07/04/2018,108537212,2
2191546,07/04/2018,108538689,1
2142678,07/04/2018,108537056,2
1680378,07/04/2018,108536842,2
2150381,07/18/2018,108578594,1
2161464,07/18/2018,108578497,1
1664150,07/18/2018,108578591,1
1009374,07/18/2018,108576681,1
52009134,07/28/2018,108606565,1
52493828,07/28/2018,108606359,1
52902614,07/28/2018,108606141,1
52864896,07/28/2018,108606318,1
52871494,07/28/2018,108606205,1
52688669,07/28/2018,108606058,1
52989997,07/28/2018,108606395,1
53121791,07/28/2018,108606278,1
53087529,07/28/2018,108606014,1
54108427,07/28/2018,108606022,1
53714897,07/28/2018,108606007,1
53861976,07/28/2018,108606046,1
53939788,07/28/2018,108609808,1
53241419,07/28/2018,108606015,1
487277,07/28/2018,108606042,1
2087493,07/28/2018,108605930,1
50160654,07/28/2018,108609844,1
51815891,07/28/2018,108605953,1
51983384,07/28/2018,108606333,1
52958119,07/28/2018,108605935,1
52944200,07/28/2018,108605975,1
53170337,07/28/2018,108606261,1
52992346,07/28/2018,108606419,1
53138883,07/28/2018,108606625,1
53032322,07/28/2018,108605983,1
53047012,07/28/2018,108605986,1
54089402,07/28/2018,108606444,1
54260056,07/28/2018,108606273,1
54255226,07/28/2018,108606255,1
54199639,07/28/2018,108606024,1
54199857,07/28/2018,108606048,1
717635,07/28/2018,108609846,1
1309825,07/28/2018,108606053,1
54375272,07/28/2018,108606636,1
200160,07/28/2018,108609006,1
51058518,07/28/2018,108606432,1
51854089,07/28/2018,108606688,1
51951473,07/28/2018,108606293,1
52035823,07/28/2018,108605989,1
52081579,07/28/2018,108606057,1
51965974,07/28/2018,108605968,1
52018709,07/28/2018,108606280,1
52188339,07/28/2018,108606064,1
52189729,07/28/2018,108606271,1
52870811,07/28/2018,108605926,1
52598231,07/28/2018,108606028,1
53120486,07/28/2018,108605977,1
53030254,07/28/2018,108606626,1
53885239,07/28/2018,108606312,1
54108151,07/28/2018,108606335,1
53861468,07/28/2018,108606235,1
53593205,07/28/2018,108606499,1
53531930,07/28/2018,108606552,1
53208476,07/28/2018,108606125,1
54201589,07/28/2018,108606350,1
54228145,07/28/2018,108606172,1
628034,07/28/2018,108606355,1
632848,07/28/2018,108606011,1
543722,07/28/2018,108606248,1
51121731,07/28/2018,108606357,1
1486858,07/28/2018,108606525,1
2275402,07/28/2018,108605962,1
2348616,07/28/2018,108606196,1
51865385,07/28/2018,108606504,1
51983389,07/28/2018,108606535,1
52379057,07/28/2018,108606308,1
52402491,07/28/2018,108606233,1
52237539,07/28/2018,108606354,1
52865527,07/28/2018,108606023,1
52980993,07/28/2018,108606192,1
53051368,07/28/2018,108606156,1
53208981,07/28/2018,108606358,1
53070736,07/28/2018,108606249,1
53019983,07/28/2018,108606292,1
53483099,07/28/2018,108606049,1
53926969,07/28/2018,108605969,1
54188903,07/28/2018,108606036,1
54284582,07/28/2018,108606045,1
54604533,07/28/2018,108606627,1
54959722,07/28/2018,108606376,1
54376036,07/28/2018,108606461,1
54732230,07/28/2018,108606085,1
54819508,07/28/2018,108605976,1
54765119,07/28/2018,108605939,1
55001857,07/28/2018,108606117,1
55086278,07/28/2018,108606569,1
55086861,07/28/2018,108609019,1
55087513,07/29/2018,108611783,1
55087514,07/29/2018,108611784,1
54935060,07/29/2018,108610076,1
55087108,07/29/2018,108610174,1
55087512,07/29/2018,108611781,1
54695090,07/29/2018,108611782,1
55087206,07/29/2018,108610590,1
55087339,07/29/2018,108611164,1
54198963,07/29/2018,108609977,1
54019036,07/29/2018,108609966,1
52900704,07/29/2018,108610450,1
51846264,07/29/2018,108610084,1
809819,07/29/2018,108610194,1
658938,07/29/2018,108610034,1
54383605,07/29/2018,108609934,1
51543287,07/29/2018,108610037,1
50916346,07/29/2018,108609905,1
2312271,07/29/2018,108610045,1
675821,07/29/2018,108611778,1
53663001,07/29/2018,108610592,1
53642313,07/29/2018,108610092,1
53180381,07/29/2018,108609959,1
52980465,07/29/2018,108610124,1
52864763,07/29/2018,108609870,1
51950858,07/29/2018,108610019,1
50239169,07/29/2018,108611787,1
1693897,07/29/2018,108609994,1
51734719,07/29/2018,108610587,1
50924248,07/29/2018,108610054,1
773912,07/29/2018,108611159,1
1533625,07/29/2018,108611163,1
54157254,07/29/2018,108610110,1
53469018,07/29/2018,108609965,1
53514449,07/29/2018,108609899,1
52895596,07/29/2018,108609929,1
52280828,07/29/2018,108610236,1
52118873,07/29/2018,108610100,1
51928896,07/29/2018,108610123,1
51802816,07/29/2018,108610041,1
667257,07/29/2018,108611785,1
1624629,07/29/2018,108611161,1
204544,07/29/2018,108611780,1
51742962,07/14/2018,108565575,2
51334599,07/14/2018,108565370,1
51367200,07/14/2018,108565567,3
2140501,07/14/2018,108565400,2
50931227,07/14/2018,108569102,2
2065745,07/14/2018,108565800,1
1759916,07/14/2018,108565472,2
1771823,07/14/2018,108565337,1
1921810,07/14/2018,108565483,2
1592699,07/14/2018,108565749,1
597291,07/14/2018,108565661,2
1210537,07/14/2018,108565453,2
150013,07/14/2018,108565884,2
246225,07/14/2018,108565696,1
53113957,07/14/2018,108565311,2
53098782,07/14/2018,108565310,2
52951259,07/14/2018,108565473,2
52965750,07/14/2018,108565490,2
52746768,07/14/2018,108565760,2
52581679,07/14/2018,108569048,1
52739247,07/14/2018,108565635,2
52666815,07/14/2018,108567261,1
52276426,07/14/2018,108565495,2
52419051,07/14/2018,108565388,2
51913916,07/14/2018,108565792,2
52016381,07/14/2018,108565346,2
51854187,07/14/2018,108565904,1
51872287,07/14/2018,108565533,1
51816585,07/14/2018,108565379,2
51832713,07/14/2018,108565309,1
51797148,07/14/2018,108565768,2
51766746,07/14/2018,108565693,1
51695602,07/14/2018,108565373,2
50906106,07/14/2018,108565809,2
51431127,07/14/2018,108565585,2
2250129,07/14/2018,108568994,1
50158005,07/14/2018,108569081,1
50181504,07/14/2018,108565779,1
438115,07/14/2018,108565530,2
1414891,07/14/2018,108565333,2
1978085,07/14/2018,108565655,2
2018431,07/14/2018,108569111,1
53089614,07/14/2018,108565326,1
53142407,07/14/2018,108565608,2
133930,07/14/2018,108565313,1
631797,07/14/2018,108565614,2
53117408,07/14/2018,108565386,1
53079321,07/14/2018,108565407,2
53034244,07/14/2018,108565339,1
52979477,07/14/2018,108565715,2
52959693,07/14/2018,108565392,2
52936195,07/14/2018,108565446,2
52871618,07/14/2018,108565411,1
52840346,07/14/2018,108565775,1
52843758,07/14/2018,108565659,1
52850210,07/14/2018,108565690,1
52902399,07/14/2018,108565486,1
52501086,07/14/2018,108565396,2
52523311,07/14/2018,108565720,2
52411959,07/14/2018,108565393,2
52647353,07/14/2018,108565479,1
52210991,07/14/2018,108565480,2
51946131,07/14/2018,108565418,1
51979371,07/14/2018,108565535,1
52017927,07/14/2018,108565724,1
51907443,07/14/2018,108565716,2
51902328,07/14/2018,108565330,2
51861681,07/14/2018,108565372,2
51790371,07/14/2018,108565404,1
51615908,07/14/2018,108565335,2
51616362,07/14/2018,108565312,2
51623799,07/14/2018,108565628,2
50118236,07/14/2018,108565796,1
50122063,07/14/2018,108565678,1
50389132,07/14/2018,108565713,1
50817556,07/14/2018,108565501,2
51125532,07/14/2018,108565371,2
51161697,07/14/2018,108565549,1
1928175,07/14/2018,108565594,2
1038919,07/14/2018,108565564,1
1117367,07/14/2018,108565512,1
229086,07/14/2018,108565324,1
266119,07/14/2018,108565464,1
444909,07/16/2018,108571626,1
2038358,07/16/2018,108571909,1
51180816,07/16/2018,108571581,2
51020543,07/16/2018,108571723,2
50395332,07/16/2018,108571836,1
789588,07/16/2018,108572666,2
51500324,07/16/2018,108572615,1
52234853,07/16/2018,108572045,1
52553814,07/16/2018,108573219,1
52110513,07/16/2018,108571681,1
52900245,07/16/2018,108572449,2
52893175,07/16/2018,108572623,1
52935775,07/16/2018,108571699,1
52856409,07/16/2018,108571718,2
52962716,07/16/2018,108571402,2
52983675,07/16/2018,108572040,2
52983909,07/16/2018,108572384,1
52977807,07/16/2018,108571612,1
52991163,07/16/2018,108571876,1
53036367,07/16/2018,108571413,2
53072535,07/16/2018,108571443,2
53044071,07/16/2018,108571487,2
50862267,07/16/2018,108571646,1
50875707,07/16/2018,108571917,1
51101824,07/16/2018,108572499,1
51706466,07/16/2018,108571519,2
51731352,07/16/2018,108571493,1
51952205,07/16/2018,108571394,1
52132817,07/16/2018,108571905,1
52635929,07/16/2018,108573213,1
52974390,07/16/2018,108571388,1
52979519,07/16/2018,108572068,1
52357267,07/16/2018,108572038,2
52947718,07/16/2018,108571422,1
52905971,07/16/2018,108572453,1
52877707,07/16/2018,108571565,1
52883591,07/16/2018,108571381,3
53092849,07/16/2018,108571396,3
53074880,07/16/2018,108571434,1
53079025,07/16/2018,108571703,1
53023174,07/16/2018,108571379,1
53038332,07/16/2018,108572379,2
53038852,07/16/2018,108572701,1
53121342,07/16/2018,108571591,1
452625,07/16/2018,108572284,1
1614520,07/16/2018,108571727,1
1067847,07/16/2018,108573187,1
2199420,07/16/2018,108572737,1
50660069,07/16/2018,108571782,2
51459332,07/16/2018,108572031,1
51812345,07/16/2018,108571660,1
51824593,07/16/2018,108571571,2
51848943,07/16/2018,108571518,1
51856865,07/16/2018,108572441,1
52022585,07/16/2018,108573209,1
51968748,07/16/2018,108572280,1
51934175,07/16/2018,108572517,1
52376546,07/16/2018,108571391,2
52377416,07/16/2018,108571408,2
52276440,07/16/2018,108571622,1
52484174,07/16/2018,108572041,1
52403988,07/16/2018,108571804,2
52586856,07/16/2018,108571974,1
52881732,07/16/2018,108571693,2
52901345,07/16/2018,108572761,3
52888709,07/16/2018,108571393,2
53132693,07/16/2018,108572439,2
52968277,07/16/2018,108572403,1
52974254,07/16/2018,108572329,1
52984114,07/16/2018,108572354,2
52988501,07/16/2018,108571701,2
53027834,07/16/2018,108572492,2
53033932,07/16/2018,108571406,1
53170974,07/16/2018,108571733,2
53146131,07/16/2018,108572402,1
53172746,07/16/2018,108571866,1
50346703,07/16/2018,108573211,1
51759825,07/16/2018,108572579,3
51834368,07/16/2018,108571932,1
51785034,07/16/2018,108571685,1
51964378,07/16/2018,108571435,2
51885249,07/16/2018,108571365,1
52406963,07/16/2018,108572029,2
52377424,07/16/2018,108571383,2
52596508,07/16/2018,108572180,1
52605527,07/16/2018,108571448,1
52672259,07/16/2018,108572360,1
52976916,07/16/2018,108571677,1
52965736,07/16/2018,108572355,1
52966304,07/16/2018,108571883,2
53091032,07/16/2018,108571548,2
53168644,07/16/2018,108571376,2
53425703,07/16/2018,108571949,2
53458640,07/16/2018,108571710,1
53690843,07/16/2018,108571784,3
53920941,07/16/2018,108572390,1
53960051,07/16/2018,108571460,1
53982445,07/16/2018,108572564,2
54055596,07/16/2018,108571855,1
54125334,07/16/2018,108572307,3
55007769,07/16/2018,108571914,1
54789658,07/16/2018,108572279,1
54489669,07/16/2018,108571760,1
55077110,07/16/2018,108572383,1
53304200,07/16/2018,108571373,2
53349231,07/16/2018,108571618,1
53563326,07/16/2018,108571886,1
53531513,07/16/2018,108572136,2
53599940,07/16/2018,108572483,2
53705496,07/16/2018,108571483,2
54079047,07/16/2018,108571865,1
54090434,07/16/2018,108571340,1
54106264,07/16/2018,108571643,1
54531821,07/16/2018,108571482,2
54540218,07/16/2018,108572368,2
54576545,07/16/2018,108571397,1
54193888,07/16/2018,108571661,1
53272529,07/16/2018,108571401,1
53203305,07/16/2018,108571447,1
55077340,07/16/2018,108573210,1
55077342,07/16/2018,108573220,1
53358913,07/16/2018,108571398,1
54098134,07/16/2018,108571476,2
54089365,07/16/2018,108571648,2
54156158,07/16/2018,108572677,1
54459899,07/16/2018,108573680,1
54417165,07/16/2018,108573212,1
54559982,07/16/2018,108572363,2
55077339,07/16/2018,108573188,1
55077341,07/16/2018,108573214,1
55028525,07/16/2018,108571432,1
55040248,07/16/2018,108571602,1
53383159,07/16/2018,108571489,1
53165498,07/16/2018,108571922,1
53175777,07/16/2018,108572716,1
53633279,07/16/2018,108572690,2
53663360,07/16/2018,108571403,2
53592282,07/16/2018,108572423,2
53487545,07/16/2018,108572519,2
53579081,07/16/2018,108572376,1
53816231,07/16/2018,108571726,1
54005583,07/16/2018,108573681,1
54034778,07/16/2018,108571930,1
54792607,07/16/2018,108571358,2
55076936,07/16/2018,108571654,2
55077338,07/16/2018,108573186,1
55077505,07/16/2018,108573679,1
55082601,07/23/2018,108593061,1
54987090,07/23/2018,108592138,1
54840503,07/23/2018,108591435,1
54415338,07/23/2018,108591206,2
54086389,07/23/2018,108591564,1
53815911,07/23/2018,108591162,1
53593284,07/23/2018,108592074,1
53183230,07/23/2018,108591315,1
53187776,07/23/2018,108591103,1
55068333,07/23/2018,108591118,1
53294918,07/23/2018,108591616,1
54949691,07/23/2018,108591116,1
54483077,07/23/2018,108591378,1
54879249,07/23/2018,108593364,1
54893010,07/23/2018,108593064,1
54786627,07/23/2018,108591112,1
54398231,07/23/2018,108591419,1
54124163,07/23/2018,108591027,1
54205269,07/23/2018,108590853,1
54064506,07/23/2018,108590889,2
53880016,07/23/2018,108591649,1
53946523,07/23/2018,108591129,1
53570931,07/23/2018,108590888,1
55080050,07/23/2018,108591298,1
54920678,07/23/2018,108592404,1
53313366,07/23/2018,108590962,1
53318887,07/23/2018,108591631,1
54161657,07/23/2018,108590961,1
54591887,07/23/2018,108592157,1
54459514,07/23/2018,108591425,1
54121981,07/23/2018,108590852,1
53539751,07/23/2018,108591748,1
53457057,07/23/2018,108591344,1
54875342,07/23/2018,108590936,2
55077680,07/23/2018,108591146,1
54385449,07/23/2018,108592461,2
54296438,07/23/2018,108591267,1
54744433,07/23/2018,108590948,1
55049266,07/23/2018,108591033,1
55051288,07/23/2018,108591532,1
